SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1935 S River Meadows Dr,Fayetteville,AR,72701,590000,5,4.0,Stonebridge Meadows Ph Iv,3017,14657,2012,4,196,,Active,,,https://www.redfin.com/AR/Fayetteville/1935-S-River-Meadows-Dr-72701/home/126797097,NWARMLS,1245805,N,Y,36.0414828,-94.1004967
MLS Listing,,Single Family Residential,929 W Eden Cir,Fayetteville,AR,72701,250000,3,2.0,Clover Creek Ii,1080,22838,1989,4,231,,Active,,,https://www.redfin.com/AR/Fayetteville/929-W-Eden-Cir-72701/home/126011678,NWARMLS,1245772,N,Y,36.0396173,-94.1750346
MLS Listing,,Single Family Residential,3093 W Salida Ln,Fayetteville,AR,72704,279500,2,2.5,Southern Woods,1138,7405,2023,5,246,,Active,,,https://www.redfin.com/AR/Wheeler/3093-W-Salida-LN-72704/home/184067364,NWARMLS,1245820,N,Y,36.053785,-94.203082
MLS Listing,,Single Family Residential,3056 W Salida Ln,Fayetteville,AR,72704,293500,2,2.5,Southern Woods,1195,4356,2022,5,246,,Active,,,https://www.redfin.com/AR/Wheeler/3056-W-Salida-LN-72704/home/184067649,NWARMLS,1245826,N,Y,36.055171,-94.204172
MLS Listing,,Single Family Residential,3102 E Peaceful Dr,Fayetteville,AR,72701,438000,3,2.5,Riverwalk,2236,10018,2017,5,196,33,Active,,,https://www.redfin.com/AR/Fayetteville/3102-E-Peaceful-Dr-72701/home/126924722,NWARMLS,1245638,N,Y,36.0373322,-94.1182969
MLS Listing,,Townhouse,281 W Ash St #4,Fayetteville,AR,72703,299900,3,2.5,Parkers Valley View Acres,1346,32190,2023,5,223,,Active,,,https://www.redfin.com/AR/Fayetteville/281-W-Ash-St-72703/unit-4/home/185012785,NWARMLS,1245768,N,Y,36.086245,-94.16337
MLS Listing,,Single Family Residential,686 Double Springs Rd,Fayetteville,AR,72704,569000,3,2.0,Fayetteville Outlots,2254,101059,1989,5,252,,Active,,,https://www.redfin.com/AR/Fayetteville/686-N-Double-Springs-Rd-72704/home/126157998,NWARMLS,1244826,N,Y,36.0753562,-94.2527895
MLS Listing,,Single Family Residential,3043 E Peaceful Dr,Fayetteville,AR,72701,469200,4,2.5,Riverwalk Sub Ph I,2346,8206,2016,5,200,33,Active,,,https://www.redfin.com/AR/Fayetteville/3043-E-Peaceful-Dr-72701/home/126498675,NWARMLS,1245773,N,Y,36.0369408,-94.1191961
MLS Listing,,Single Family Residential,3464 W Bayham Pl,Fayetteville,AR,72704,358000,3,2.0,Salem Heights Sub Ph I,1926,8119,2006,5,186,17,Active,,,https://www.redfin.com/AR/Fayetteville/3464-W-Bayham-Pl-72704/home/126355829,NWARMLS,1245672,N,Y,36.0977705,-94.2091106
MLS Listing,,Single Family Residential,1248 S Warford,Fayetteville,AR,72701,244000,3,1.0,N/A,1200,43560,1975,5,203,,Active,,,https://www.redfin.com/AR/Fayetteville/1248-S-Warford-Dr-72701/home/126720200,NWARMLS,1245520,N,Y,36.049368,-94.13439
MLS Listing,,Single Family Residential,152 N Wyman Rd,Fayetteville,AR,72703,749900,4,3.0,Goshen Outlots,3443,161607,1978,5,218,,Active,,,https://www.redfin.com/AR/Fayetteville/152-N-Wyman-Rd-72703/home/126548045,NWARMLS,1245674,N,Y,36.1022402,-94.009014
MLS Listing,,Single Family Residential,2835 Club Oak Dr,Fayetteville,AR,72701,425000,3,2.0,Edgehill Sub,2132,17249,1994,5,199,,Active,,,https://www.redfin.com/AR/Fayetteville/2835-S-Club-Oak-Dr-72701/home/126794898,NWARMLS,1240998,N,Y,36.0325333,-94.1627942
MLS Listing,,Single Family Residential,2432 N Waterway Dr,Fayetteville,AR,72704,400000,3,2.5,Clabber Creek Sub Ph I,2099,8921,2004,6,191,50,Active,,,https://www.redfin.com/AR/Fayetteville/2432-N-Water-Way-Dr-72704/home/126283633,NWARMLS,1244461,N,Y,36.0968767,-94.2176781
MLS Listing,,Single Family Residential,440 N Goose Xing,Farmington,AR,72730,307000,3,2.0,Goose Creek Village,1575,10454,2023,6,195,,Active,,,https://www.redfin.com/AR/Farmington/440-Goose-Xing-72730/home/185383419,NWARMLS,1245603,N,Y,36.0636776,-94.2551049
MLS Listing,,Townhouse,388 S Hill Ave,Fayetteville,AR,72701,525000,2,2.0,Hill Avenue Townhomes,1312,435,2022,6,400,,Active,,,https://www.redfin.com/AR/Fayetteville/388-S-Hill-Ave-72701/home/179336400,NWARMLS,1245597,N,Y,36.0585038,-94.1697246
MLS Listing,,Townhouse,380 S Hill Ave,Fayetteville,AR,72701,630000,2,2.0,Hill Avenue Townhomes,1434,435,2022,6,439,,Active,,,https://www.redfin.com/AR/Fayetteville/380-S-Hill-Ave-72701/home/126475367,NWARMLS,1245591,N,Y,36.0581987,-94.1697124
MLS Listing,,Townhouse,368 S Hill Ave,Fayetteville,AR,72701,535000,2,2.0,Hill Avenue Townhomes,1215,435,2022,6,440,,Active,,,https://www.redfin.com/AR/Fayetteville/368-S-Hill-Ave-72701/home/183519896,NWARMLS,1245596,N,Y,36.0586319,-94.1694429
MLS Listing,,Single Family Residential,6039 W Mecklin St,Fayetteville,AR,72704,349500,3,2.0,Woodridge,1697,8459,2019,6,206,,Active,,,https://www.redfin.com/AR/Fayetteville/6039-W-Mecklin-St-72704/home/168877581,NWARMLS,1245578,N,Y,36.0820229,-94.2476554
MLS Listing,,Single Family Residential,2841 Quail Dr,Fayetteville,AR,72704,265000,3,2.0,Bird Haven Terrace,1496,12802,1986,6,177,,Active,,,https://www.redfin.com/AR/Fayetteville/2841-W-Quail-Dr-72704/home/126792214,NWARMLS,1245436,N,Y,36.0953115,-94.2000442
MLS Listing,,Condo/Co-op,2875 W Redstone Dr,Fayetteville,AR,72704,229000,2,2.5,Village On Shiloh Hpr,1200,435,2008,7,191,125,Active,,,https://www.redfin.com/AR/Fayetteville/2875-W-Redstone-Dr-72704/home/126246431,NWARMLS,1245548,N,Y,36.0618849,-94.200796
MLS Listing,,Single Family Residential,2937 N Pyrite Dr,Fayetteville,AR,72704,349500,4,2.0,Crystal Springs Phase II,2160,11221,2003,7,162,,Active,,,https://www.redfin.com/AR/Fayetteville/2937-N-Pyrite-Dr-72704/home/126280519,NWARMLS,1244065,N,Y,36.1058277,-94.2041469
MLS Listing,,Single Family Residential,2163 S Smokehouse Trl,Fayetteville,AR,72701,750000,3,2.0,Fayetteville Outlots,1846,113691,1936,7,406,,Active,,,https://www.redfin.com/AR/Fayetteville/2163-S-Smokehouse-Trl-72701/home/126561324,NWARMLS,1244660,N,Y,36.0411182,-94.2231437
MLS Listing,,Single Family Residential,1712 E Acacia Xing,Fayetteville,AR,72701,504000,3,2.5,Treetops Sub,2100,6098,2023,8,240,33,Active,,,https://www.redfin.com/AR/Fayetteville/1712-E-Acacia-Xing-72701/home/143878887,NWARMLS,1245222,N,Y,36.061785,-94.1369519
MLS Listing,,Single Family Residential,1730 E Acacia Xing,Fayetteville,AR,72701,504000,3,2.5,Treetops Sub,2100,6534,2023,8,240,33,Active,,,https://www.redfin.com/AR/Fayetteville/1730-E-Acacia-Xing-72701/home/143878886,NWARMLS,1245218,N,Y,36.06178,-94.136726
MLS Listing,,Condo/Co-op,401 W Watson St #409,Fayetteville,AR,72701,699000,2,2.0,Legacy Bldg Hpr,1199,435,2007,8,583,,Active,,,https://www.redfin.com/AR/Fayetteville/401-W-Watson-St-72701/unit-409/home/177089275,NWARMLS,1245152,N,Y,36.0673663,-94.1642941
MLS Listing,,Single Family Residential,2333 S Askew Dr,Fayetteville,AR,72701,1300000,5,3.5,Fayetteville Outlots,5626,116305,1933,8,231,,Active,,,https://www.redfin.com/AR/Fayetteville/2333-S-Askew-Dr-72701/home/176707935,NWARMLS,1245389,N,Y,36.0379467,-94.1595946
MLS Listing,,Single Family Residential,1218 E Cain Dr,Fayetteville,AR,72703,395000,3,2.0,Hidden Lake Estates Fay,1786,9753,1997,8,221,,Active,,,https://www.redfin.com/AR/Fayetteville/1218-E-Cain-Dr-72703/home/126598495,NWARMLS,1245350,N,Y,36.0820364,-94.1428397
MLS Listing,,Single Family Residential,13970 Mule Deer Cir,Fayetteville,AR,72704,250000,2,1.5,Wedington Woods,2320,93654,1982,8,108,,Active,,,https://www.redfin.com/AR/Fayetteville/13970-Mule-Deer-Wc-2154-72704/home/125984758,NWARMLS,1245344,N,Y,36.0861359,-94.3012442
MLS Listing,,Single Family Residential,100 Suttle Dr,Springdale,AR,72764,725000,4,3.5,Lakeview Heights,3213,15681,1972,8,226,,Active,,,https://www.redfin.com/AR/Springdale/100-Suttle-Dr-72764/home/126799852,NWARMLS,1244899,N,Y,36.1382152,-94.1451982
MLS Listing,,Townhouse,293 W Ash St #4,Fayetteville,AR,72703,299900,3,2.5,Parkers Valley View Acres,1346,32190,2023,11,223,,Active,,,https://www.redfin.com/AR/Fayetteville/293-W-Ash-St-72703/unit-4/home/185012573,NWARMLS,1245179,N,Y,36.086249,-94.16356
MLS Listing,,Townhouse,293 W Ash St #3,Fayetteville,AR,72703,284900,2,2.5,Parkers Valley View Acres,1118,32190,2023,11,255,,Active,,,https://www.redfin.com/AR/Fayetteville/293-W-Ash-St-72703/unit-3/home/185012916,NWARMLS,1245174,N,Y,36.086249,-94.16356
MLS Listing,,Townhouse,293 W Ash St #2,Fayetteville,AR,72703,284900,2,2.5,Parkers Valley View Acres,1118,32190,2023,11,255,,Active,,,https://www.redfin.com/AR/Fayetteville/293-W-Ash-St-72703/unit-2/home/185012539,NWARMLS,1245278,N,Y,36.086249,-94.16356
MLS Listing,,Single Family Residential,4847 W Crossvine Dr,Fayetteville,AR,72704,532500,3,3.0,Hughmount Village,2655,8942,2018,11,201,,Active,,,https://www.redfin.com/AR/Fayetteville/4847-W-Crossvine-Dr-72704/home/127413886,NWARMLS,1245035,N,Y,36.0989183,-94.2295308
MLS Listing,,Single Family Residential,3071 W Mclaren St,Fayetteville,AR,72704,365000,4,2.0,Crystal Springs,1940,13939,2022,11,188,17,Active,,,https://www.redfin.com/AR/Fayetteville/3071-W-McLaren-Dr-72704/home/182545952,NWARMLS,1245195,N,Y,36.0983105,-94.2085844
MLS Listing,,Single Family Residential,5780 Weir Rd,Fayetteville,AR,72704,595000,4,3.5,NA,3365,90604,1995,11,177,,Active,,,https://www.redfin.com/AR/Fayetteville/5780-W-Weir-Rd-72704/home/185339963,NWARMLS,1245184,N,Y,36.1134435,-94.2430686
MLS Listing,,Single Family Residential,2035 Dutton Pl,Fayetteville,AR,72703,689900,4,3.5,Dutton Woods,2779,10018,2023,12,248,,Active,,,https://www.redfin.com/AR/Fayetteville/2035-N-Dutton-Pl-72703/home/182047174,NWARMLS,1244106,N,Y,36.0892922,-94.1605174
MLS Listing,,Single Family Residential,6244 Claywood Ln,Fayetteville,AR,72703,799900,4,2.5,Rural,4100,130680,1995,12,195,,Active,,,https://www.redfin.com/AR/Fayetteville/6244-E-Claywood-Ln-72703/home/126076138,NWARMLS,1244818,N,Y,36.115855,-94.0698847
MLS Listing,,Single Family Residential,16139 Harmon Rd,Fayetteville,AR,72704,335000,4,3.5,n/a,1800,55756,2022,12,186,,Active,,,https://www.redfin.com/AR/Fayetteville/16139-Harmon-Rd-72704/home/182302756,NWARMLS,1245138,N,Y,36.0971006,-94.2885419
MLS Listing,,Single Family Residential,4496 Pecan St,Fayetteville,AR,72704,259900,3,2.0,Commons At Walnut Crossing,1211,4055,2009,12,215,10,Active,,,https://www.redfin.com/AR/Fayetteville/4496-W-Pecan-St-72704/home/126723434,NWARMLS,1245109,N,Y,36.0531032,-94.225442
MLS Listing,,Single Family Residential,2642 N Timberglen Ln,Fayetteville,AR,72701,1395000,4,3.5,Robinwood Estates 01 Ph 02,4906,81892,2001,12,284,50,Active,,,https://www.redfin.com/AR/Fayetteville/2642-N-Timberglen-Ln-72701/home/126843957,NWARMLS,1245060,N,Y,36.0981515,-94.0826026
MLS Listing,,Single Family Residential,2772 N Shadybrook Cv,Fayetteville,AR,72703,729000,4,3.0,Brookbury Woods,3755,12898,1997,12,194,16,Active,,,https://www.redfin.com/AR/Fayetteville/2772-N-Shadybrook-Cv-72703/home/126490503,NWARMLS,1244988,N,Y,36.1011196,-94.1173578
MLS Listing,,Townhouse,278 S Slopeside Dr,Fayetteville,AR,72704,270000,2,2.5,Hawkins House At Shiloh,1258,1799,2020,12,215,25,Active,,,https://www.redfin.com/AR/Fayetteville/278-S-Slopeside-Dr-72704/home/127420534,NWARMLS,1244696,N,Y,36.06058,-94.198952
MLS Listing,,Single Family Residential,335 W Holly St,Fayetteville,AR,72703,698900,3,2.5,Sanford Green,2326,12501,1948,13,300,,Active,,,https://www.redfin.com/AR/Fayetteville/335-W-Holly-St-72703/home/126541409,NWARMLS,1241389,N,Y,36.0791792,-94.1643091
MLS Listing,,Single Family Residential,677 S Wagon Wheel Ave,Fayetteville,AR,72704,407000,3,2.5,Towne West,2035,6534,2023,14,200,,Active,,,https://www.redfin.com/AR/Fayetteville/677-Wagon-Wheel-Ave-72704/home/184344287,NWARMLS,1244746,N,Y,36.0574449,-94.2212773
MLS Listing,,Single Family Residential,825 N Applebury Dr,Fayetteville,AR,72701,849000,4,4.0,Rockwood Add,3138,35719,1975,15,271,,Active,,,https://www.redfin.com/AR/Fayetteville/825-N-Applebury-Dr-72701/home/126120239,NWARMLS,1244149,N,Y,36.0741442,-94.1393215
MLS Listing,,Single Family Residential,309 Eastern Ave,Fayetteville,AR,72701,505000,3,2.5,Sunset Add,1477,5662,2001,15,342,,Active,,,https://www.redfin.com/AR/Fayetteville/309-S-Eastern-Ave-72701/home/126330632,NWARMLS,1244766,N,Y,36.0594095,-94.1839967
MLS Listing,,Single Family Residential,6423 W Silverthorne Rd,Fayetteville,AR,72704,615000,3,2.0,Silverthorne Subdivision,3083,29350,2004,15,199,,Active,,,https://www.redfin.com/AR/Fayetteville/6423-W-Silverthorne-Rd-72704/home/126722612,NWARMLS,1244535,N,Y,36.0679628,-94.2538051
MLS Listing,,Single Family Residential,4678 W Bittersweet Dr,Fayetteville,AR,72704,495000,4,3.0,Hughmount Village,2485,10058,2019,15,199,,Active,,,https://www.redfin.com/AR/Fayetteville/4678-W-Bittersweet-Dr-72704/home/127413047,NWARMLS,1244256,N,Y,36.1035273,-94.2268277
MLS Listing,,Single Family Residential,2551 N Oakland Zion Rd,Fayetteville,AR,72703,1050000,5,3.5,Guinn,4976,108464,1990,17,211,,Active,,,https://www.redfin.com/AR/Fayetteville/2551-Oakland-Zion-Rd-72703/home/185269461,NWARMLS,1244521,N,Y,36.0968203,-94.101775
MLS Listing,,Single Family Residential,3752 W Grouse Rd,Fayetteville,AR,72704,448535,4,2.0,Magnolia Park,2055,6969,2023,17,218,,Active,,,https://www.redfin.com/AR/Fayetteville/3752-W-Grouse-Rd-72704/home/182047020,NWARMLS,1244654,N,Y,36.106967,-94.213229
MLS Listing,,Single Family Residential,10223 Smokey Bear Rd,Fayetteville,AR,72701,499900,3,2.0,.,2352,108900,1983,17,213,,Active,,,https://www.redfin.com/AR/Fayetteville/10223-N-Smokey-Bear-Rd-72701/home/185268314,NWARMLS,1244479,N,Y,35.9857484,-94.1072085
MLS Listing,,Townhouse,174 E Cydnee St,Fayetteville,AR,72703,355000,3,3.5,North Heights Add,2415,4356,1996,18,147,67,Active,,,https://www.redfin.com/AR/Fayetteville/174-E-Cydnee-St-72703/home/126929553,NWARMLS,1244608,N,Y,36.1067964,-94.1544736
MLS Listing,,Single Family Residential,4108 N Bentwood Ln,Fayetteville,AR,72703,2500000,6,9.5,Ridgewood,10093,156380,1996,18,248,83,Active,,,https://www.redfin.com/AR/Fayetteville/4108-N-Bentwood-Ln-72703/home/126154206,NWARMLS,1244606,N,Y,36.1251631,-94.1280687
MLS Listing,,Single Family Residential,793 S Jagger Ln,Fayetteville,AR,72701,495000,3,2.5,Stone Hollow Residential Sub,1906,3049,2023,18,260,46,Active,,,https://www.redfin.com/AR/Fayetteville/793-S-Jagger-Ln-72701/home/182047114,NWARMLS,1242063,N,Y,36.0543781,-94.1293027
MLS Listing,,Single Family Residential,804 S Jagger Ln,Fayetteville,AR,72701,499000,3,2.5,Stone Hollow Residential Sub,1924,3049,2023,18,259,46,Active,,,https://www.redfin.com/AR/Fayetteville/804-S-Jagger-Ln-72701/home/182047122,NWARMLS,1244610,N,Y,36.054279,-94.128856
MLS Listing,,Single Family Residential,631 Winding Spring Dr,Fayetteville,AR,72703,1349000,4,3.5,The Knolls,5415,112384,2006,18,249,63,Active,,,https://www.redfin.com/AR/Fayetteville/631-Winding-Spring-Dr-72703/home/126661871,NWARMLS,1244430,N,Y,36.107334,-93.9705054
MLS Listing,,Condo/Co-op,2539 E Joyce Blvd,Fayetteville,AR,72703,549000,4,2.5,Paradise Valley Sub Tr B,2647,12196,1989,18,207,275,Active,,,https://www.redfin.com/AR/Fayetteville/2539-E-Joyce-Blvd-72703/home/126145557,NWARMLS,1244506,N,Y,36.1193404,-94.1248712
MLS Listing,,Single Family Residential,805 S Jagger Ln,Fayetteville,AR,72701,499000,3,2.5,Stone Hollow Residential Sub,1924,3049,2023,18,259,46,Active,,,https://www.redfin.com/AR/Fayetteville/805-S-Jagger-Ln-72701/home/182047115,NWARMLS,1244603,N,Y,36.054283,-94.129294
MLS Listing,,Single Family Residential,792 S Jagger Ln,Fayetteville,AR,72701,495000,3,2.5,Stone Hollow Residential Sub,1906,3049,2023,18,260,46,Active,,,https://www.redfin.com/AR/Fayetteville/792-S-Jagger-Ln-72701/home/182047121,NWARMLS,1244607,N,Y,36.054392,-94.128853
MLS Listing,,Multi-Family (2-4 Unit),2474 & 2476 Yvonne,Fayetteville,AR,,330000,2,1.5,Lenham Heights,2014,7405,1993,18,164,,Active,,,https://www.redfin.com/AR/Fayetteville/2474-W-Yvonne-Dr-72704/home/126223385,NWARMLS,1244594,N,Y,36.1240797,-94.1600379
MLS Listing,,Single Family Residential,2119 Madison 7304 Rd,Fayetteville,AR,72703,475000,3,2.0,23-17-28,2651,458686,2003,18,179,,Active,,,https://www.redfin.com/AR/Fayetteville/2119-Madison-7304-72703/home/123057276,NWARMLS,1243799,N,Y,36.120574,-93.928998
MLS Listing,,Single Family Residential,2050 N Dutton Pl,Fayetteville,AR,72703,714900,4,3.5,Dutton Woods,2921,11325,2023,19,245,,Active,,,https://www.redfin.com/AR/Fayetteville/2050-N-Dutton-Pl-72703/home/182047176,NWARMLS,1243256,N,Y,36.089476,-94.1600719
MLS Listing,,Single Family Residential,4801 W Triangle St,Fayetteville,AR,72704,353000,3,3.5,The Element,1862,3920,2023,19,190,,Active,,,https://www.redfin.com/AR/Fayetteville/4801-W-Triangle-St-72704/home/185252241,NWARMLS,1244531,N,Y,36.062523,-94.230176
MLS Listing,,Single Family Residential,4825 W Triangle St,Fayetteville,AR,72704,376000,4,3.5,The Element,1983,3920,2023,19,190,,Active,,,https://www.redfin.com/AR/Fayetteville/4825-W-Triangle-St-72704/home/185252121,NWARMLS,1244460,N,Y,36.062567,-94.230251
MLS Listing,,Single Family Residential,4861 W Triangle St,Fayetteville,AR,72704,320000,3,2.5,The Elements,1688,4791,2023,19,190,,Active,,,https://www.redfin.com/AR/Fayetteville/4861-W-Triangle-St-72704/home/185251809,NWARMLS,1244560,N,Y,36.06274,-94.23112
MLS Listing,,Single Family Residential,4095 N Dogwood Canyon Loop,Fayetteville,AR,72704,987000,4,3.0,Estates At Dogwood Canyon,3781,69783,2023,20,261,33,Active,,,https://www.redfin.com/AR/Fayetteville/4095-N-Dogwood-Canyon-Loop-72704/home/126525978,NWARMLS,1243244,N,Y,36.1232339,-94.216797
MLS Listing,,Single Family Residential,2303 N Cornwall Ave,Fayetteville,AR,72704,365000,3,2.0,St. James Park,1771,10132,2008,20,206,17,Active,,,https://www.redfin.com/AR/Fayetteville/2303-N-Cornwall-Ave-72704/home/126161044,NWARMLS,1244347,N,Y,36.0943807,-94.2265874
MLS Listing,,Single Family Residential,524 S Willow Ave,Fayetteville,AR,72701,200000,3,1.0,,1344,9583,1930,21,149,,Active,,,https://www.redfin.com/AR/Fayetteville/524-S-Willow-Ave-72701/home/126620629,NWARMLS,1244214,N,Y,36.0566092,-94.15555
MLS Listing,,Multi-Family (2-4 Unit),3086 E Cherokee Dr,Fayetteville,AR,72701,1300000,3,2.0,Crossover Heights Ph I,4544,13812,2004,22,286,,Active,,,https://www.redfin.com/AR/Fayetteville/3086-E-Cherokee-Dr-72701/home/126279829,NWARMLS,1243795,N,Y,36.0856987,-94.1171215
MLS Listing,,Townhouse,170-1 E Mountain St,Fayetteville,AR,72701,569500,3,2.5,County Court,1900,2613,2023,24,300,,Active,,,https://www.redfin.com/AR/Fayetteville/170-E-Mountain-St-72701/home/176707846,NWARMLS,1244097,N,Y,36.062183,-94.156159
MLS Listing,,Single Family Residential,1153 E Glenn Ln,Fayetteville,AR,72703,599000,5,3.0,Oakland Hills Add,2834,13939,1967,25,211,,Active,,,https://www.redfin.com/AR/Fayetteville/1153-E-Glenn-Ln-72703/home/126338741,NWARMLS,1243814,N,Y,36.1043586,-94.1421201
MLS Listing,,Single Family Residential,4065 Crossover Rd,Fayetteville,AR,72703,2650000,4,6.0,Fayetteville Outlots,9488,332798,1994,25,279,,Active,,,https://www.redfin.com/AR/Fayetteville/4065-N-Crossover-Rd-72703/home/126639722,NWARMLS,1242682,N,Y,36.123849,-94.1219137
MLS Listing,,Single Family Residential,830 Pembroke Rd,Fayetteville,AR,72701,1575000,3,2.5,South Hampton Add,2819,15899,2014,26,559,,Active,,,https://www.redfin.com/AR/Fayetteville/830-N-Pembroke-Rd-72701/home/126750956,NWARMLS,1243919,N,Y,36.0738092,-94.136779
MLS Listing,,Single Family Residential,4490 W Wyoming Dr,Fayetteville,AR,72704,439000,4,2.0,St James Park Sub,2016,10768,2012,26,218,,Active,,,https://www.redfin.com/AR/Fayetteville/4490-W-Wyoming-Dr-72704/home/126851745,NWARMLS,1243834,N,Y,36.0949449,-94.224405
MLS Listing,,Single Family Residential,5337 Wheeler Rd,Fayetteville,AR,72704,1400000,5,4.0,Gilchrist Meadows,4750,87991,2000,26,295,,Active,,,https://www.redfin.com/AR/Fayetteville/5337-W-Wheeler-Rd-72704/home/183612645,NWARMLS,1243960,N,Y,36.0960308,-94.2369
MLS Listing,,Single Family Residential,2876 N Cassius Ln,Fayetteville,AR,72704,418500,3,2.5,Lierly Lane Sub,2214,9583,2007,27,189,,Active,,,https://www.redfin.com/AR/Fayetteville/2876-N-Cassius-Ln-72704/home/126251490,NWARMLS,1243349,N,Y,36.1048762,-94.2191996
MLS Listing,,Single Family Residential,2888 N Cassius Ln,Fayetteville,AR,72704,434000,4,2.0,Lierly Lane Sub,2296,9583,2007,27,189,,Active,,,https://www.redfin.com/AR/Fayetteville/2888-N-Cassius-Ln-72704/home/126284672,NWARMLS,1243359,N,Y,36.1050676,-94.2191796
MLS Listing,,Single Family Residential,2851 N Cassius Ln,Fayetteville,AR,72704,419500,3,2.5,Lierly Lane Sub,2220,10454,2007,27,189,,Active,,,https://www.redfin.com/AR/Fayetteville/2851-N-Cassius-Ln-72704/home/126027277,NWARMLS,1243330,N,Y,36.1044327,-94.2197602
MLS Listing,,Single Family Residential,2331 Cobalt Ave,Fayetteville,AR,72701,449800,4,2.0,Riverwalk Sub Ph I,2119,9757,2017,27,212,,Active,,,https://www.redfin.com/AR/Fayetteville/2331-S-Cobalt-Ave-72701/home/126727051,NWARMLS,1243859,N,Y,36.0373773,-94.1206948
